id,predicted_price
3432500705,378060.88
3702900165,340214.9
5249803550,507299.97
626049058,591874.06
1788900380,197078.03
8075400360,252432.17
9113200250,839656.25
2738640040,1004331.2
7821200307,457986.97
3530440140,235364.81
3582700130,481115.06
9276200569,678837.56
7197800020,374087.44
686200490,553015.2
3501600100,412486.8
6383000690,654257.5
7604400150,314733.25
5249801411,878715.6
2607720420,380929.6
9561100010,445403.8
1796370590,322601.97
4077800593,445520.97
854000165,272311.3
5536100010,399159.88
4188000670,1025006.44
31000165,1332341.6
662350050,1069768.9
4137000280,288001.78
6169901130,1128986.8
1953400510,299220.53
7518506716,968824.56
1552520010,391412.8
7955080270,324068.03
9212900100,495037.34
3438500798,237779.62
7899800890,372156.38
4319200605,327744.66
1329300480,332228.56
8935100100,854830.4
5016001260,391467.3
4337600280,317003.97
1446401220,228094.69
7135521530,635740.9
6888900115,304539.25
2413301070,278075.5
345700040,231441.92
5566100145,397935.8
7634800070,283502.16
9346910500,658563.5
3529300060,301915.8
8128600060,1463651.0
8572900275,300472.94
4139420590,1695562.9
9274200322,533732.9
1472700200,481981.38
8820903380,638373.5
8563010130,812380.8
8965450110,906677.7
9274204230,369896.16
8165501700,328552.22
2193340260,451082.56
1860600290,868340.2
1222000055,275155.53
2492200280,339041.1
2488200455,347138.28
809001520,871317.1
1796361140,264461.88
6398000011,1205069.8
6813600365,547142.5
7504100920,1001716.3
8835770330,530929.2
524059322,612036.5
4307330280,318172.78
1245002952,984875.56
2021069059,231640.61
5700000595,587660.2
3629970930,696385.1
3336002215,268109.25
5100401060,651253.44
3278600750,325067.25
1126069045,1693138.9
7568700175,375095.72
452001475,486804.44
9283800230,554032.44
1737300130,995506.2
6189600040,440148.1
3679400025,439301.25
1096100010,390753.53
9513900050,289678.78
5452800645,548071.9
273800100,208493.17
7228500037,445379.84
808300090,533471.06
2493200215,688279.4
5035300255,586846.4
3380900160,407950.4
3630000130,372612.34
7300400670,329055.0
6798100070,383679.06
8078400010,390746.25
5566100060,398531.94
2768200212,496732.16
4035900060,442074.62
9460000110,387178.25
7199320190,466284.28
2225039081,410007.9
9512200050,823363.7
2634500085,370284.0
3654800200,328230.97
2724079090,1250723.2
2597520720,754264.44
3034200426,381355.75
984000130,303531.84
7852020670,429404.44
7923500060,807362.3
2310030510,344171.84
2205500540,411543.7
2493200015,328139.28
7853361420,419412.53
5652600605,521968.8
5285200020,318571.12
9406530150,317181.84
5706300020,419224.6
3278602490,315977.1
7197000100,521643.5
4447300008,559769.25
7899800045,246021.95
9250900095,401794.7
9268851740,430594.84
8682261440,441171.9
7284900385,1235559.5
8079040300,362903.1
2225300585,434243.47
3223039013,620702.7
2013801350,291925.5
4055701110,952361.0
3578401770,386559.06
4046500720,579154.75
6145601745,428179.44
5207200195,739453.1
1972201856,554803.0
7212680080,264998.94
7277100510,816479.7
522079022,466401.22
5605000440,683887.06
6632300230,479799.0
8815400165,564934.8
6708200320,1094705.9
2426059076,668512.25
3260200200,402111.44
2770601741,436868.1
4338800500,258522.53
9201000320,793583.44
7655900038,361368.25
3625059140,510125.38
4222310010,197197.86
2114700115,271559.7
3291800710,348344.28
9406590010,363141.56
3025059124,1836890.9
7972601250,397055.2
930000470,1126823.1
6690500060,478977.7
16000015,243202.02
5693501102,554194.75
8079040490,391241.8
7225000155,358808.66
8819900170,825136.06
7972601270,323339.66
1224069074,839575.4
5126900321,317943.4
3438501860,288974.06
2822069080,330657.47
1656600310,594387.9
3856900507,1095625.6
1626069139,439101.12
2524049257,1199064.9
3904960150,385357.94
7214820610,484057.88
7977201845,497587.56
2428100080,827719.44
2202500135,392667.44
1523550220,729835.56
2313900610,356898.3
4123840050,364280.56
2125059124,1093856.5
1225039067,494871.2
6431500283,464741.25
2473380010,324994.66
5694501195,484910.16
2881700046,422095.66
6837820330,348449.6
2337300370,190044.69
3876540630,230987.64
626059317,433899.72
3374500520,335227.5
7228501903,435053.7
4019300051,661673.06
4232902615,520038.8
3546000090,261753.28
8127700215,776218.7
3438501100,299474.28
1769600066,916541.7
8146100610,399420.16
3052700695,507843.3
7954310210,694789.06
3761700053,2315417.5
1320069179,317623.5
1331900410,1067306.6
7303100210,337262.25
2464400285,459801.06
6163901150,425335.72
8955800045,374288.8
2314300200,433464.25
9528104360,420219.9
4177100005,667097.1
8856960260,339129.72
1828001220,706825.3
3066400710,778940.44
624110610,1213037.5
4040800260,403642.03
5019500215,465328.06
2481630180,1341126.4
7203170190,572773.7
510001280,933269.56
9430110120,845284.1
1565950030,326453.25
9828202255,874693.3
3878900270,552098.8
8091600080,214196.53
1112000035,379723.3
2228900270,366547.0
6648701740,317519.78
1245003740,595268.3
2174503441,382457.9
7708250010,339820.9
6072300110,550089.0
2329800140,306425.6
1494300040,447806.53
3832050130,322082.44
7203100730,1049826.0
7199330170,416157.0
7785000220,405298.7
1250201175,445328.5
4054500180,1351870.5
7905200061,372280.03
3751604895,191069.83
5220300140,365710.03
3323059027,305255.44
8651611980,1102126.1
8673400190,553032.5
1668500100,1029150.94
1023059365,598164.6
3308030060,315381.3
4232400860,816041.7
2144800615,265025.4
1568100920,1593158.1
9406510040,489436.8
2923049421,296595.75
1051000040,1158769.2
2077700042,570944.3
9423800030,298736.88
9818700455,818977.3
7133300675,404006.66
4113800550,624899.44
5553300375,1582627.4
2025701530,282197.0
7942601155,496841.4
7524300020,240183.39
2520069100,296280.44
5412300410,222572.03
7504110760,873146.1
2594200350,363583.38
2722059013,239650.08
8078430480,403595.28
1423069162,315778.47
8856001090,206193.16
7000100631,598433.1
4222200280,257194.66
7971300050,548245.75
2009001600,228740.42
6619910140,867710.25
2877100985,495314.16
1196000007,386786.25
1330850130,876819.94
6664900410,253883.05
1231001110,339709.22
9235900030,379825.03
9407101840,291723.5
9523103001,420514.66
2149800278,410604.78
7234601198,566739.6
9476700035,678729.8
9297301065,654231.1
518500700,718566.6
7843500090,321167.78
6056110780,369807.16
2345700260,297801.25
3509600070,253355.7
1431700280,435475.88
1623049174,301464.2
3024089049,326901.75
7853340450,348130.34
7732410360,856640.3
1446800995,261574.2
2946000285,263844.72
425079100,466197.44
3876313040,510265.88
1762600260,1144861.2
1925069121,1222726.9
7443000480,915182.75
7820000015,439338.12
4027701253,562727.75
2826049165,389220.88
5426300060,697032.4
1278000210,223353.02
923000270,414156.2
7657600005,273649.03
3024079057,327561.44
3276180020,299320.03
7304300760,379598.94
3908100020,515906.62
8835400805,692720.2
4051150070,295172.25
3904930530,367775.47
6163900971,532247.3
7942600310,405167.22
4365700330,319169.28
423059207,320923.2
3992700265,388545.66
7177300090,455720.1
2540820010,725051.6
5700002510,936782.9
5201000030,532531.5
7631800015,2111308.2
2922702965,697706.0
1525059198,1086044.4
1245003160,761048.8
3810000455,296050.38
7855600080,590692.06
5701500030,1152962.1
7504020400,570754.8
1402600570,334020.25
7575610760,265425.1
8731990370,608495.8
5021900090,646831.2
290000075,321726.53
2841500010,476176.6
3955900830,525440.06
7852110140,388851.97
1311400350,289684.47
7773800015,637277.06
4123400320,444745.12
2725069157,895644.1
666000143,685883.5
5101408678,497135.2
6371000026,446108.06
2024059084,769624.75
7283900036,420156.44
8881900230,857484.1
3959400135,382833.38
7696610270,276238.75
1689400150,830242.0
5103900015,337070.5
1441000350,619875.9
5101408735,395766.97
3126059027,1926540.9
2320069014,399088.25
9541600015,589252.56
8682320420,569768.44
1562200090,711710.9
3395070980,515232.8
7349600230,299578.8
522049122,289167.03
869700060,335018.66
811000055,1228530.9
1221059176,330124.12
1523059103,566846.2
2025760210,1010526.75
9218400088,325044.12
8682292020,460910.38
2623089135,340364.97
3758900259,1300979.8
524069049,410948.75
3121500150,917265.5
5581400080,905104.25
8087800020,414572.4
4070700290,688004.8
3296000170,728843.94
9238500040,650181.56
2744600040,381545.38
6813600380,742624.56
6140100150,559288.9
2201500555,423507.16
2600110250,562309.9
4337000275,202461.33
1186000150,470126.25
1972201963,449494.38
1105000745,345514.47
2887700560,553956.56
4039700080,682210.9
522049104,316793.66
4202400078,287638.88
7520000695,254039.5
7714000310,375281.44
4319200060,761673.56
8624700015,734675.3
5104520610,301411.72
2354300845,372852.12
3824100291,710086.2
6151800612,254811.81
5454200080,722748.5
6413600290,407370.94
2131200065,437029.66
1459920010,231069.08
50300090,398488.6
2326300090,550858.06
7714000070,376930.84
3630180500,1197284.0
1727850340,1286223.4
8691430330,1178499.4
2310030390,335399.84
5561400610,424195.28
7010701016,437926.47
7883605915,335245.56
1282300995,394667.7
4040700310,463457.44
3353400435,236426.23
2143701015,584937.2
255450020,362154.2
1020069017,348757.5
4038200120,414457.72
9284801100,262375.6
1965200075,528208.25
847100047,587662.3
4038700720,481595.53
6815100085,821573.2
2508000020,422169.62
255520180,1088720.6
6822100750,479955.7
869700050,341881.56
1775801405,539779.0
6600400090,277369.03
7202330270,421444.4
1683400165,1041512.9
2625069070,1139334.6
7625702440,306263.25
3388000640,298958.38
1899400365,238793.14
6899990200,1246066.9
5569700020,940624.56
986000045,281067.06
3293700221,410781.72
3764800250,380771.5
2291400566,344916.25
4219401236,1260350.9
4239400840,228682.92
7211400990,310358.5
7696500280,238988.11
7215721070,387603.44
3204850140,320213.9
4322200220,843133.3
2566300100,712603.1
1944900090,417363.53
6648500390,299561.38
7385300020,831804.6
1704900135,375033.3
2877100655,783737.44
2726079098,701847.75
7625703800,379753.97
318300040,681459.2
7922800190,487806.34
2023049361,285258.8
8946400210,557904.3
6071600450,541605.56
4343800100,409188.72
1443300140,333413.06
1024039001,1075567.6
2767704860,560836.4
7234600851,625973.25
644200065,732838.5
7784400035,832625.0
3826000560,277275.1
9272202260,397583.25
263000253,523380.7
3621059043,496527.34
240000130,486838.06
1352300120,288804.4
7849200861,349945.75
2487700130,479107.2
1796100140,289501.16
7234601221,476902.8
8651710190,501891.78
2916200091,539911.56
1232000915,451777.6
1545801970,329425.75
3211200420,366452.16
7686204675,241654.67
3141600210,243082.92
3959401284,465784.22
2113700825,273150.1
3876000710,419737.22
522069022,308413.38
3214200070,336877.2
1221039156,326555.75
259600790,453690.2
785000040,372408.66
8138870470,361332.84
2596300035,431945.78
540100057,1315830.4
3073500045,977498.75
5363200266,412529.9
8682261650,450701.38
3224510080,966417.8
3211270160,351675.6
9269200520,296940.03
293810190,436653.84
4197400043,243076.1
3026079031,370496.9
5332200405,900979.9
2473411210,327617.97
9268200315,617992.94
8123500050,492913.4
3221069091,410884.66
2485000165,624814.5
4058800215,972299.7
1926059039,876170.2
2533300680,1042795.0
3343903640,349836.28
5700003705,1065891.2
2023049372,396977.3
4058800830,818591.0
3333002302,445486.8
2944500340,284339.75
1982200790,466220.5
8929000270,426766.38
8122101440,337383.66
7525530470,858636.0
9332800020,594728.6
3878900525,278842.75
5420300210,250779.28
9232900165,438504.84
6414100026,451988.53
3013300660,809545.44
7954300120,617591.25
1081200360,358090.25
2877102345,483672.12
2202500255,411861.9
7984400050,267989.75
9558020380,551239.7
7812801850,222764.47
8944460020,479578.72
2306400040,563517.25
8649400410,307366.3
7889602020,255307.84
2041000025,479264.0
871001484,496761.22
2767602141,442893.4
3630180470,793373.4
2769602140,490459.88
2473250280,353295.62
5422560660,504019.25
3756600240,365129.0
8651600160,610822.06
7202300540,1080438.8
8961950250,542765.2
3303000130,511490.28
798000062,278861.25
1695900150,859080.56
1604730150,522589.97
4136930310,319524.4
8835401250,1494134.0
8665900328,660542.9
9262800255,309211.16
1853080570,826038.3
5556300114,822552.94
9517200290,445161.78
4037200295,443097.03
7417100123,408334.25
2620069077,229448.8
7922720040,686373.94
558100090,553998.06
257000037,322546.3
3319500385,438419.06
9297301520,351874.97
3580900090,353190.8
1321039076,175600.23
7227801581,319947.66
9407001620,275850.6
2130400150,416347.72
2312400200,222656.83
4046700210,373176.8
1193000480,1021935.9
1492800296,410990.0
3013300017,383160.34
3630240140,458118.62
1049010390,370688.16
9320900420,199685.53
4315700060,291770.44
2591010290,372872.5
323089085,447229.84
6600400270,257152.12
2919701105,439447.38
7202360670,1086171.8
8927600100,837861.0
3211700045,652033.9
4027701326,760334.25
1601600195,326272.0
7853280350,1073527.8
3629970130,631483.6
7203120020,962193.6
9542900190,388606.6
8035350120,752261.25
1238501184,957859.44
251200240,610019.56
8945300200,146555.0
2162000160,929187.0
5466310060,273631.25
1239400064,820269.9
5205000020,272994.6
1720800305,941938.56
7280300375,803932.6
2095800400,655619.9
7852010950,361561.4
1428001160,478402.38
9528104910,599001.4
8644210470,995632.3
7923300310,417375.72
254000100,772610.1
1931300688,442649.75
7007700030,361821.6
422049178,256980.22
422069067,355353.5
2923049393,334320.66
930000305,481509.47
2461900448,396330.47
2610100020,345025.0
2895550050,304181.06
7701700040,273390.4
2460900020,460241.06
9827700105,688406.6
1005000240,429956.44
7200001254,432549.0
866400040,636797.94
305000170,599394.9
2260800110,1013721.94
3442000127,607291.6
5253300437,539183.8
7576700150,874776.06
5469501410,798841.94
5104531120,907254.8
723049434,269017.47
622069006,1684882.9
2517101200,348416.97
8159620160,262864.72
5561300640,324029.22
3317010130,201940.9
4364200250,290688.62
8732300060,522303.75
5603700025,716035.56
3585900190,1345268.6
3996900575,365251.62
8731801260,210711.92
3810000860,298770.4
5700003585,1871839.0
6332000050,433529.66
9286100250,389147.72
9471201110,905020.8
9290800050,569958.6
7300200400,492534.34
526069024,1275086.8
1454600156,1480563.9
3904980360,382983.0
2626119062,321426.44
8651730290,531265.44
7611200195,716668.6
1919800260,717992.06
6632900354,356459.4
3972900195,410355.16
5151600170,322378.06
7016000440,646684.75
871000435,768943.8
9578060540,747865.06
2332700060,771204.06
766000240,296971.6
4363700200,212326.27
7100000250,317299.34
2781250560,249888.38
2781250100,331931.25
5419800220,284529.03
7147600245,293617.6
2926069083,1219101.9
6189200125,871680.5
9542830160,303502.25
5152200020,283355.22
9412900045,381035.97
6600410480,242804.38
6979970080,801907.06
5636010280,293574.03
1732801300,775021.0
5561401530,510748.9
9578500510,349804.12
7304300906,358440.0
1223089077,434243.47
721049207,259583.3
8691330310,998602.7
1523069204,325170.06
3188100105,598774.75
6608500290,420524.12
2891400410,336301.47
7663700551,362232.6
5413200140,248552.56
425069139,566240.9
6713700155,420728.4
2767603505,451348.66
7789000080,316811.94
9211500620,235372.61
3750604417,210563.12
7922800320,516255.2
1471620240,354710.16
2222059052,259258.58
9551200270,1298646.2
2767603160,495611.06
9406710060,357999.2
8929000250,368606.6
5538300120,446793.84
2223069120,344929.56
1652500060,1227149.8
8564500240,415927.3
3629700120,447321.97
3943600070,372829.7
4171200025,277566.72
2425049063,2372002.0
9828701650,448410.4
3581000340,350635.8
8100900015,380357.7
2125059161,1389502.1
304000380,276288.53
8146200070,1039586.8
686530170,522042.22
2917200645,439506.34
9547200530,950116.75
2122059199,595697.4
1150000740,684696.56
5706200060,276435.3
9265410010,240890.47
4083800555,473237.12
6152900332,363081.34
2520900301,328526.12
9828200790,456591.88
1657530180,334563.53
7471900045,247896.11
9828200460,470073.28
1775900140,480294.28
6139800430,511943.97
7214400005,459939.3
5332200026,441862.62
9510970300,888748.3
2540830020,399336.4
3392100140,201107.86
1326069191,371543.25
2125059112,1038048.4
859000022,429151.0
8854100350,923294.75
121059007,183852.16
7977201707,423137.6
3859900060,1917119.6
8815400735,880179.7
705700530,323316.7
6600780130,420553.7
6378500105,407544.25
8143000310,584755.9
2877102330,582439.0
3526039074,652249.94
2115510300,215975.0
3024059014,2015751.0
2141330360,503286.03
546000400,517493.94
2071500011,506119.38
7972000240,213023.5
7016200460,632569.1
6204200180,546035.44
1552100135,886231.25
88000173,336788.62
2581900235,729204.1
9211500560,252214.56
621069218,338574.53
1321970240,328593.2
798000630,259432.14
421000285,290213.03
2824600180,991257.06
3832051140,316200.53
1237500105,605425.8
8802400906,310463.6
3166900270,389859.84
3682000060,462994.8
5469700020,301487.25
1245001820,561659.8
9547205660,611079.06
7974700122,633646.7
7550801225,492281.75
1099950050,1226085.4
1402900460,296076.5
7636800041,1860507.5
2115720270,207076.9
8651441750,259474.06
3904100035,359358.34
8815400020,546099.4
3303860590,537707.9
5427110040,851213.06
1782000160,332722.12
6204420290,698001.25
3995700245,360237.4
7955040130,387000.56
1442880650,388944.66
8833510230,1417771.4
7283900551,600866.9
4396000180,306360.56
7504021310,708683.5
322059264,326166.7
3654800040,324711.47
2767704777,482431.12
3278602190,332094.6
3236500220,434302.34
3410600100,276505.9
629410180,640393.1
3352402250,303503.7
4363700304,332165.22
7237550130,1397068.6
9808590210,1235919.0
8074200175,309854.78
3463400330,308090.8
6306400140,727881.8
8564950250,892748.7
5381000070,279174.47
9826700697,485672.25
8132700190,398883.2
7943000020,218580.06
9547204675,591533.9
4112100101,370502.1
727500030,409675.97
114101426,437992.12
9274202005,700953.44
1193000380,836379.1
3039000020,388666.88
7852170130,634522.4
2624079010,380673.03
4137010540,310397.28
7576200012,776286.2
1138020020,372252.16
3969300030,217944.62
898000200,250933.08
5153100030,306663.53
5104532030,628231.1
4406000050,267752.88
9274203390,516599.94
8682290360,454678.97
6928600330,251106.34
4139680070,901000.9
6844702690,456919.5
2154970020,1561602.5
4385701285,1091512.0
2426059071,676458.0
2867300160,905522.06
9512500720,397074.7
1773101020,228330.53
8687800100,272593.2
3627800050,1503564.4
1604600227,377640.8
3300701170,418034.5
9250900111,617142.0
7015200790,483145.88
1311100490,250756.02
2469000010,726683.75
1982201596,495235.84
1862700290,359078.88
2586800270,246444.17
9528102772,499100.88
5490210200,404009.44
6669080020,346597.5
179003055,267285.84
1860600535,1187521.6
1592000130,575725.2
3905040170,371887.28
9320500080,286611.06
9276200850,404414.0
224069114,427321.75
2260000340,545901.3
5096300130,419993.53
3432500215,430993.53
2600000050,741594.25
8856003839,232438.92
2492200435,316690.72
7855900110,1271255.8
6806100250,365216.44
2770603523,437336.78
1370800515,1521121.1
2726049150,440663.6
1226059161,618842.3
1068000375,2440859.0
9528104109,411660.9
5126310060,564486.4
1951820070,547724.44
1545805980,363653.47
9464700340,1093771.4
4319200675,630676.0
7518500885,433391.8
7852020620,396308.88
869700370,349013.72
8643000190,295439.1
8902000267,621667.56
7972602435,289564.72
2050100210,1133857.6
6705120540,489193.7
2767601390,698548.6
4141000490,1098618.6
9345400350,845404.3
3222079162,289616.22
7789000120,292517.75
6646200770,736432.8
6666800180,603192.4
1725800280,373005.94
6117500460,1388781.4
5470100220,275301.6
5457300478,486335.22
7550800195,449630.47
7787050180,742916.6
6204430250,731660.56
7640400250,453539.1
624110920,1058353.0
3629920140,337118.5
7173700518,578765.9
3210200395,214405.0
2473480560,345065.22
2623089141,316669.03
1423800080,249762.2
2076400050,306001.0
3832060120,321572.03
7702600930,390389.88
5101404555,458219.66
3723800415,379636.22
3356403400,226720.6
9214400125,419597.8
1797500530,472439.97
9551201660,1133641.0
3878900815,342237.88
1760650280,329752.25
5466410030,244446.0
6388930620,584521.6
2331300395,828312.7
9412700160,308235.7
871001611,435151.0
3142600120,558042.06
3995700220,409728.25
2310000280,300938.72
8039900400,350231.6
7504021510,725550.3
1959700445,1327574.4
1556200155,661912.1
3629960590,350761.6
259000240,585243.06
662440020,367964.34
3123049142,619748.7
321100260,781550.2
6840701095,474784.53
3738900165,476474.6
4427100130,420404.44
9238500100,582500.2
6145601810,380051.53
2570300090,395341.25
4017600010,619573.3
1005000220,471984.3
1257202120,445239.1
9527000490,470653.7
8691400080,707181.25
1726069084,506471.78
248000240,242003.16
6113400046,280084.0
2130702350,458261.0
920069052,229897.97
6071300160,517849.62
1623049041,152201.36
9268200285,396150.25
1843100520,322659.9
2887700826,629210.25
9122000385,609924.1
9475700220,310783.8
2804600005,718459.06
2896400300,527313.2
5015000180,777919.1
3630220180,795226.9
8832900780,700111.75
1568100300,758649.9
8718500610,496952.03
4147200140,1038902.4
1973700030,1111894.2
8862000075,232388.9
9320990110,219440.5
1151100035,365255.97
2011000010,244982.14
1651500060,646529.06
446000190,829103.2
2344300220,918012.4
523049195,271338.34
9191200015,680326.7
7942601410,881064.2
7137800300,178910.28
7853300280,375582.94
6654700240,372109.8
569000050,596802.3
3584000180,282710.44
2026079055,385098.53
8898700880,293079.4
5075400150,555002.2
8731981360,534914.6
4222500020,209586.55
7996720050,766498.1
4077800094,657262.94
6446200365,505342.28
2824089053,388995.47
1311800220,266771.78
3522049063,851788.25
1721801280,285890.3
6131600240,219206.61
7202310040,467977.97
1123059125,632212.6
646910160,281564.03
5630500005,466890.88
3342100785,298228.3
9547205610,701838.56
1773100123,354036.12
3353400092,308248.75
217500015,400168.53
3649100031,461578.84
7896300150,377241.75
623049185,318378.7
1773100430,378561.38
1781500220,800180.06
3395380200,253864.39
2424059170,2283592.8
4389200765,1170882.5
1543000060,665351.75
6154900005,659925.1
2902200240,453047.06
1442880640,386192.88
8562770490,342440.47
2768300655,593778.8
3432501315,363335.72
5035300570,706020.8
3626039028,457393.16
3876540780,209399.64
327000100,1112148.4
7551300065,498206.75
1312920060,235798.22
2215901230,316175.6
6306800010,438145.28
2767700022,481621.3
5589900610,550373.1
4320200020,767644.0
5249804655,537925.9
9238500480,645326.9
3885806565,1160827.6
7905200205,400994.6
5727500102,419054.3
3585220070,416006.72
2078500210,468315.03
1839920050,386270.0
534000080,410734.0
856000255,422806.94
4141010110,1420325.1
9558040820,1084279.8
7768700315,825671.7
2796100640,302888.06
1922059010,272624.12
3448000542,434372.5
3883100220,280584.84
7237301210,306132.72
3893100456,1091055.9
9578501110,401158.5
6145601995,481151.62
4024100120,372501.06
8899000050,331662.6
3396820010,598618.75
6749700117,424072.44
1954400060,419147.5
3303970100,668120.6
2540850070,440382.72
3797000745,532789.7
7883603700,310689.94
3438501452,346999.75
3530210260,940585.4
3598600049,219015.58
731500170,281443.28
7129304375,324276.75
263000006,512346.62
7212660560,306826.66
1112700010,380504.53
3420069060,470217.25
2473000470,509871.62
8691390980,689773.0
6184700100,460069.62
4476400275,327797.53
2968801240,243831.7
1529300160,428466.12
7640400070,842920.0
7016100380,625941.1
2172000890,326608.72
4035900015,747486.2
9528104660,921972.56
507100005,427011.8
2783100160,456125.2
